
// EXTRASUNNY_LA

//Amb Amb_Obj Dir Sky top Sky bot SunCore SunCorona SunSz SprSz SprBght Shdw LightShd PoleShd FarClp FogSt LightOnGround LowCloudsRGB BottomCloudRGB WaterRGBA Alpha1 RGB1 Alpha2 RGB2 CloudAlpha IntensityLimit WaterFogAlpha DirMult 
// 0h
8 0 0 210 194 182 255 255 255 89 126 177 222 207 190 255 255 255 255 255 255 1.54 1.0 0.12 181 20 144 800.0 46.0 0.2 74 36 29 150 155 152 112 170 170 240 255 92 82 56 255 138 101 42 25 180 0 1.0 
// 11h
9 0 0 210 194 182 255 255 255 89 126 167 211 208 202 255 255 255 255 255 255 1.32 1.0 0.06 208 9 167 800.0 28.0 0.1 59 35 26 147 159 167 101 170 170 240 255 79 74 52 255 152 115 51 25 180 0 1.0 
// 12h
11 0 0 210 194 182 255 255 255 89 126 157 200 210 215 255 255 255 255 255 255 1.1 1.0 0.0 236 0 190 800.0 10.0 0.0 44 34 23 145 164 183 90 170 170 240 255 66 66 48 255 166 129 60 25 180 0 1.0 
// 13h
10 0 0 216 202 182 255 255 255 84 119 149 207 209 206 250 231 218 236 226 218 1.5 1.0 0.0 218 5 173 800.0 10.0 0.11 54 34 25 152 158 170 84 159 159 240 255 74 74 56 255 154 117 52 25 180 0 1.0 
// 14h
10 1 1 222 211 182 255 255 255 80 112 141 215 208 197 245 207 182 217 197 182 1.9 1.0 0.0 200 11 157 800.0 10.0 0.23 65 35 27 160 152 158 78 149 149 240 255 82 82 64 255 143 106 45 25 180 0 1.0 
// 15h
9 2 2 229 220 182 254 254 254 75 105 133 223 207 188 240 183 145 197 169 145 2.3 1.0 0.0 182 17 140 800.0 10.0 0.34 76 36 30 168 146 145 72 138 138 240 254 90 90 73 254 131 95 38 25 180 0 1.0 
// 16h
9 2 2 235 228 182 255 255 255 71 98 125 231 206 179 236 159 109 179 140 109 2.7 1.0 0.0 164 22 124 800.0 10.0 0.46 87 37 32 176 140 133 67 128 128 240 255 99 99 81 255 120 83 31 25 180 0 1.0 
// 17h
8 3 3 242 237 182 255 255 255 66 91 117 239 205 170 231 135 72 160 112 72 3.1 1.0 0.0 146 28 107 800.0 10.0 0.57 98 38 35 184 134 120 61 117 117 240 255 107 107 90 255 108 72 24 25 180 0 1.0 
// 18h
8 4 4 248 246 182 255 255 255 62 84 109 247 204 161 226 111 36 141 83 36 3.5 1.0 0.0 128 34 91 800.0 10.0 0.69 109 39 37 192 128 108 55 107 107 240 255 115 115 98 255 97 61 17 25 180 0 1.0 
// 19h
8 5 5 255 255 182 255 255 255 58 77 101 255 204 153 222 88 0 122 55 0 3.9 1.0 0.0 110 40 75 800.0 10.0 0.8 120 40 40 200 123 96 50 97 97 240 255 124 124 107 255 86 50 10 25 180 0 1.0 
// 20h
9 3 0 141 133 126 255 255 255 45 63 77 116 84 66 255 194 139 255 194 139 5.0 0.8 0.5 200 10 255 800.0 10.0 0.7 50 50 50 87 77 71 124 119 114 255 70 70 70 70 70 70 70 70 0 255 0 0.75 
// 21h
22 19 17 155 151 148 255 255 255 30 40 48 73 60 53 127 97 69 127 97 69 3.0 1.05 0.65 200 80 255 700.0 15.0 0.75 37 35 32 58 51 44 94 92 89 255 70 70 70 70 70 70 70 70 0 255 0 0.75 
// 22h
35 35 35 170 170 170 255 255 255 15 18 20 30 36 40 0 0 0 0 0 0 1.0 1.3 0.8 200 150 255 600.0 20.0 0.8 25 20 15 30 25 18 65 65 65 255 70 70 70 70 70 70 70 70 0 255 0 0.75 
// 23h
35 35 35 170 170 170 255 255 255 15 18 20 30 36 40 0 0 0 0 0 0 1.0 1.35 0.8 200 150 255 500.0 20.0 0.8 25 20 15 30 25 18 65 65 65 255 70 70 70 70 70 70 70 70 0 255 0 0.75 
// SUNNY_LA

//Amb Amb_Obj Dir Sky top Sky bot SunCore SunCorona SunSz SprSz SprBght Shdw LightShd PoleShd FarClp FogSt LightOnGround LowCloudsRGB BottomCloudRGB WaterRGBA Alpha1 RGB1 Alpha2 RGB2 CloudAlpha IntensityLimit WaterFogAlpha DirMult 
// 0h
35 35 35 170 170 170 255 255 255 15 18 20 30 36 40 0 0 0 0 0 0 1.0 1.4 0.8 200 150 255 800.0 20.0 0.8 25 20 15 30 25 18 65 65 65 255 70 70 70 70 70 70 70 70 100 100 0 0.75 
// 1h
36 36 36 168 168 168 255 255 255 15 18 20 30 36 40 51 38 27 51 38 27 1.0 1.28 0.8 200 150 255 800.0 20.0 0.8 25 20 15 30 25 18 69 69 69 255 70 70 70 70 70 70 70 70 100 100 0 0.75 
// 2h
37 37 37 166 166 166 255 255 255 15 18 20 30 36 40 102 77 55 102 77 55 1.0 1.16 0.8 200 150 255 800.0 20.0 0.8 25 20 15 30 25 18 73 73 73 255 70 70 70 70 70 70 70 70 100 100 0 0.75 
// 3h
38 38 38 164 164 164 255 255 255 15 18 20 30 36 40 153 116 83 153 116 83 1.0 1.04 0.8 200 150 255 800.0 20.0 0.8 25 20 15 30 25 18 78 78 78 255 70 70 70 70 70 70 70 70 100 100 0 0.75 
// 4h
39 39 39 162 162 162 255 255 255 15 18 20 30 36 40 204 155 111 204 155 111 1.0 0.92 0.8 200 150 255 800.0 20.0 0.8 25 20 15 30 25 18 82 82 82 255 70 70 70 70 70 70 70 70 100 100 0 0.75 
// 5h
40 40 40 160 160 160 255 255 255 15 18 20 30 36 40 255 194 139 255 194 139 1.0 0.8 0.8 200 150 255 800.0 20.0 0.8 25 20 15 30 25 18 87 87 87 255 70 70 70 70 70 70 70 70 100 100 0 0.75 
// 6h
22 17 8 210 194 182 255 255 255 58 77 101 255 204 153 255 128 0 255 128 0 1.2 0.5 0.2 140 93 0 800.0 100.0 0.8 100 34 25 120 92 88 90 170 170 240 255 86 86 86 255 149 94 0 177 220 0 1.0 
// 7h
12 4 0 210 194 182 255 255 255 89 126 207 255 204 153 255 128 0 255 128 0 2.2 1.0 0.0 211 0 149 800.0 100.0 0.5 120 40 40 159 142 106 145 170 170 240 255 58 110 115 255 123 70 14 177 220 0 1.0 
// 8h
12 5 0 210 194 182 255 255 255 89 126 203 244 205 165 241 137 0 237 122 2 2.1 1.0 0.0 216 0 157 800.0 100.0 0.4 104 38 36 153 139 109 134 170 170 240 255 60 112 116 255 130 73 15 159 220 0 1.0 
// 9h
12 6 0 210 194 182 255 255 255 89 126 199 233 206 177 228 146 0 220 116 5 2.0 1.0 0.0 221 0 165 800.0 100.0 0.3 89 37 33 147 136 112 123 170 170 240 255 62 114 117 255 137 77 16 141 220 0 1.0 
// 10h
12 7 0 210 194 182 255 255 255 89 126 195 222 207 190 215 156 0 202 110 8 1.9 1.0 0.0 226 0 173 800.0 100.0 0.2 74 36 29 141 133 116 112 170 170 240 255 65 116 118 255 145 80 18 123 220 0 1.0 
// 11h
12 8 0 210 194 182 255 255 255 89 126 191 211 208 202 202 165 0 185 104 11 1.8 1.0 0.0 231 0 181 800.0 100.0 0.1 59 35 26 135 130 119 101 170 170 240 255 67 118 119 255 152 84 19 105 220 0 1.0 
// 12h
12 10 0 210 194 182 255 255 255 89 126 187 200 210 215 189 175 0 168 98 14 1.7 1.0 0.0 236 0 190 800.0 100.0 0.0 44 34 23 129 128 123 90 170 170 240 255 70 121 120 255 160 88 21 88 220 0 1.0 
// 13h
12 10 0 210 194 182 255 255 255 84 119 174 207 209 206 190 168 0 180 102 12 2.53 1.0 0.0 218 5 173 800.0 100.0 0.11 54 34 25 132 131 127 84 159 159 240 255 72 121 119 255 153 84 19 88 220 0 1.0 
// 14h
13 10 0 210 194 182 255 255 255 80 112 162 215 208 197 191 161 0 192 106 10 3.36 1.0 0.0 200 11 157 800.0 100.0 0.23 65 35 27 136 135 132 78 149 149 240 255 75 121 118 255 146 80 17 88 220 0 1.0 
// 15h
13 10 0 210 194 182 254 254 254 75 105 150 223 207 188 192 154 0 205 110 8 4.19 1.0 0.0 182 17 140 800.0 100.0 0.34 76 36 30 140 139 136 72 138 138 240 254 78 121 117 254 140 76 16 88 220 0 1.0 
// 16h
14 10 0 210 194 182 255 255 255 71 98 137 231 206 179 194 148 0 217 115 6 5.01 1.0 0.0 164 22 124 800.0 100.0 0.46 87 37 32 143 143 141 67 128 128 240 255 81 122 116 255 133 72 14 88 220 0 1.0 
// 17h
14 10 0 210 194 182 255 255 255 66 91 125 239 205 170 195 141 0 230 119 4 5.84 1.0 0.0 146 28 107 800.0 100.0 0.57 98 38 35 147 147 145 61 117 117 240 255 84 122 115 255 127 68 13 88 220 0 1.0 
// 18h
15 10 0 210 194 182 255 255 255 62 84 113 247 204 161 196 134 0 242 123 2 6.67 1.0 0.0 128 34 91 800.0 100.0 0.69 109 39 37 151 151 150 55 107 107 240 255 87 122 114 255 120 64 11 88 220 0 1.0 
// 19h
16 10 0 210 194 182 255 255 255 58 77 101 255 204 153 198 128 0 255 128 0 7.5 1.0 0.0 110 40 75 800.0 100.0 0.8 120 40 40 155 155 155 50 97 97 240 255 90 123 113 255 114 61 10 88 220 0 1.0 
// 20h
9 3 0 141 133 126 255 255 255 45 63 77 116 84 66 255 194 139 255 194 139 5.0 0.8 0.5 200 10 255 800.0 10.0 0.7 50 50 50 87 77 71 124 119 114 255 70 70 70 70 70 70 70 70 100 100 0 0.75 
// 21h
22 19 17 155 151 148 255 255 255 30 40 48 73 60 53 127 97 69 127 97 69 3.0 1.05 0.65 200 80 255 800.0 15.0 0.75 37 35 32 58 51 44 94 92 89 255 70 70 70 70 70 70 70 70 100 100 0 0.75 
// 22h
35 35 35 170 170 170 255 255 255 15 18 20 30 36 40 0 0 0 0 0 0 1.0 1.3 0.8 200 150 255 800.0 20.0 0.8 25 20 15 30 25 18 65 65 65 255 70 70 70 70 70 70 70 70 100 100 0 0.75 
// 23h
35 35 35 170 170 170 255 255 255 15 18 20 30 36 40 0 0 0 0 0 0 1.0 1.35 0.8 200 150 255 800.0 20.0 0.8 25 20 15 30 25 18 65 65 65 255 70 70 70 70 70 70 70 70 100 100 0 0.75 
// EXTRASUNNY_SMOG_LA

//Amb Amb_Obj Dir Sky top Sky bot SunCore SunCorona SunSz SprSz SprBght Shdw LightShd PoleShd FarClp FogSt LightOnGround LowCloudsRGB BottomCloudRGB WaterRGBA Alpha1 RGB1 Alpha2 RGB2 CloudAlpha IntensityLimit WaterFogAlpha DirMult 
// 0h
35 35 35 170 170 170 255 255 255 15 18 20 30 36 40 0 0 0 0 0 0 1.0 1.4 0.8 200 150 255 800.0 10.0 0.8 25 20 15 30 25 18 65 65 65 255 70 70 70 70 70 70 70 70 0 255 0 0.75 
// 1h
36 36 36 168 168 168 255 255 255 15 18 20 30 36 40 51 38 27 51 38 27 1.0 1.28 0.8 200 150 255 800.0 10.0 0.8 25 20 15 30 25 18 69 69 69 255 70 70 70 70 70 70 70 70 0 255 0 0.75 
// 2h
37 37 37 166 166 166 255 255 255 15 18 20 30 36 40 102 77 55 102 77 55 1.0 1.16 0.8 200 150 255 800.0 10.0 0.8 25 20 15 30 25 18 73 73 73 255 70 70 70 70 70 70 70 70 0 255 0 0.75 
// 3h
38 38 38 164 164 164 255 255 255 15 18 20 30 36 40 153 116 83 153 116 83 1.0 1.04 0.8 200 150 255 800.0 10.0 0.8 25 20 15 30 25 18 78 78 78 255 70 70 70 70 70 70 70 70 0 255 0 0.75 
// 4h
39 39 39 162 162 162 255 255 255 15 18 20 30 36 40 204 155 111 204 155 111 1.0 0.92 0.8 200 150 255 800.0 10.0 0.8 25 20 15 30 25 18 82 82 82 255 70 70 70 70 70 70 70 70 0 255 0 0.75 
// 5h
40 40 40 160 160 160 255 255 255 15 18 20 30 36 40 255 194 139 255 194 139 1.0 0.8 0.8 200 150 255 800.0 10.0 0.8 25 20 15 30 25 18 87 87 87 255 70 70 70 70 70 70 70 70 0 255 0 0.75 
// 6h
20 16 16 210 194 182 255 255 255 58 77 101 255 204 153 255 128 0 255 128 0 8.4 0.2 0.4 140 93 0 800.0 50.0 0.8 100 34 25 120 92 88 90 170 170 240 255 86 86 86 255 149 94 0 25 120 0 1.0 
// 7h
11 7 1 210 194 182 255 255 255 89 126 207 255 204 153 255 128 0 255 128 0 1.2 0.2 0.8 100 50 75 800.0 10.0 0.5 120 40 40 159 142 106 145 170 170 240 255 106 107 84 255 96 61 15 25 120 0 1.0 
// 8h
11 7 1 210 194 182 255 255 255 89 126 203 244 205 165 255 128 0 255 128 0 1.16 0.2 0.7 127 40 98 800.0 10.0 0.4 104 38 36 156 146 121 134 170 170 240 255 101 101 75 255 101 67 20 25 106 0 1.0 
// 9h
12 7 1 210 194 182 255 255 255 89 126 199 233 206 177 255 128 0 255 128 0 1.12 0.2 0.6 154 30 121 800.0 10.0 0.3 89 37 33 153 150 136 123 170 170 240 255 96 96 67 255 107 74 25 25 92 0 1.0 
// 10h
12 7 1 210 194 182 255 255 255 89 126 195 222 207 190 255 128 0 255 128 0 1.08 0.2 0.5 181 20 144 800.0 10.0 0.2 74 36 29 150 155 152 112 170 170 240 255 91 90 59 255 113 80 30 25 78 0 1.0 
// 11h
13 7 1 210 194 182 255 255 255 89 126 191 211 208 202 255 128 0 255 128 0 1.04 0.2 0.4 208 9 167 800.0 10.0 0.1 59 35 26 147 159 167 101 170 170 240 255 86 85 51 255 119 87 35 25 63 0 1.0 
// 12h
14 7 2 210 194 182 255 255 255 89 126 187 200 210 215 255 128 0 255 128 0 1.0 0.2 0.3 236 0 190 800.0 10.0 0.0 44 34 23 145 164 183 90 170 170 240 255 82 80 43 255 125 94 40 25 50 0 1.0 
// 13h
13 7 2 210 194 182 255 255 255 84 119 174 207 209 206 246 128 0 255 128 0 1.93 0.21 0.4 218 5 177 800.0 10.0 0.11 54 34 25 152 158 170 84 159 159 240 255 88 81 46 255 119 87 35 25 64 0 1.0 
// 14h
12 7 2 210 194 182 255 255 255 80 112 162 215 208 197 238 128 0 255 128 0 2.86 0.23 0.5 200 11 165 800.0 10.0 0.23 65 35 27 160 152 158 78 149 149 240 255 94 83 49 255 113 81 31 25 78 0 1.0 
// 15h
12 8 3 210 194 182 254 254 254 75 105 150 223 207 188 230 128 0 254 128 0 3.79 0.24 0.6 182 17 152 800.0 10.0 0.34 76 36 30 168 146 145 72 138 138 240 254 100 85 53 254 108 75 27 25 92 0 1.0 
// 16h
11 8 3 210 194 182 255 255 255 71 98 137 231 206 179 222 128 0 255 128 0 4.71 0.26 0.7 164 22 140 800.0 10.0 0.46 87 37 32 176 140 133 67 128 128 240 255 106 87 56 255 102 68 22 25 107 0 1.0 
// 17h
11 9 4 210 194 182 255 255 255 66 91 125 239 205 170 214 128 0 255 128 0 5.64 0.27 0.8 146 28 127 800.0 10.0 0.57 98 38 35 184 134 120 61 117 117 240 255 112 89 60 255 97 62 18 25 121 0 1.0 
// 18h
10 9 4 210 194 182 255 255 255 62 84 113 247 204 161 206 128 0 255 128 0 6.57 0.29 0.9 128 34 115 800.0 10.0 0.69 109 39 37 192 128 108 55 107 107 240 255 118 91 63 255 91 56 14 25 135 0 1.0 
// 19h
10 10 5 210 194 182 255 255 255 58 77 101 255 204 153 198 128 0 255 128 0 7.5 0.3 1.0 110 40 103 800.0 10.0 0.8 120 40 40 200 123 96 50 97 97 240 255 124 93 67 255 86 50 10 25 150 0 1.0 
// 20h
9 3 0 141 133 126 255 255 255 45 63 77 116 84 66 255 194 139 255 194 139 5.0 0.8 0.5 200 10 255 800.0 10.0 0.7 50 50 50 87 77 71 124 119 114 255 70 70 70 70 70 70 70 70 0 255 0 0.75 
// 21h
22 19 17 155 151 148 255 255 255 30 40 48 73 60 53 127 97 69 127 97 69 3.0 1.05 0.65 200 80 255 800.0 10.0 0.75 37 35 32 58 51 44 94 92 89 255 70 70 70 70 70 70 70 70 0 255 0 0.75 
// 22h
35 35 35 170 170 170 255 255 255 15 18 20 30 36 40 0 0 0 0 0 0 1.0 1.3 0.8 200 150 255 800.0 10.0 0.8 25 20 15 30 25 18 65 65 65 255 70 70 70 70 70 70 70 70 0 255 0 0.75 
// 23h
35 35 35 170 170 170 255 255 255 15 18 20 30 36 40 0 0 0 0 0 0 1.0 1.35 0.8 200 150 255 800.0 10.0 0.8 25 20 15 30 25 18 65 65 65 255 70 70 70 70 70 70 70 70 0 255 0 0.75 
// SUNNY_SMOG_LA

//Amb Amb_Obj Dir Sky top Sky bot SunCore SunCorona SunSz SprSz SprBght Shdw LightShd PoleShd FarClp FogSt LightOnGround LowCloudsRGB BottomCloudRGB WaterRGBA Alpha1 RGB1 Alpha2 RGB2 CloudAlpha IntensityLimit WaterFogAlpha DirMult 
// 0h
35 35 35 170 170 170 255 255 255 15 18 20 30 36 40 0 0 0 0 0 0 1.0 1.4 0.8 200 150 255 800.0 10.0 0.8 25 20 15 30 25 18 65 65 65 255 70 70 70 70 70 70 70 70 100 100 0 0.75 
// 1h
36 36 36 168 168 168 255 255 255 15 18 20 30 36 40 51 38 27 51 38 27 1.0 1.28 0.8 200 150 255 800.0 10.0 0.8 25 20 15 30 25 18 69 69 69 255 70 70 70 70 70 70 70 70 100 100 0 0.75 
// 2h
37 37 37 166 166 166 255 255 255 15 18 20 30 36 40 102 77 55 102 77 55 1.0 1.16 0.8 200 150 255 800.0 10.0 0.8 25 20 15 30 25 18 73 73 73 255 70 70 70 70 70 70 70 70 100 100 0 0.75 
// 3h
38 38 38 164 164 164 255 255 255 15 18 20 30 36 40 153 116 83 153 116 83 1.0 1.04 0.8 200 150 255 800.0 10.0 0.8 25 20 15 30 25 18 78 78 78 255 70 70 70 70 70 70 70 70 100 100 0 0.75 
// 4h
39 39 39 162 162 162 255 255 255 15 18 20 30 36 40 204 155 111 204 155 111 1.0 0.92 0.8 200 150 255 800.0 10.0 0.8 25 20 15 30 25 18 82 82 82 255 70 70 70 70 70 70 70 70 100 100 0 0.75 
// 5h
40 40 40 160 160 160 255 255 255 15 18 20 30 36 40 255 194 139 255 194 139 1.0 0.8 0.8 200 150 255 800.0 10.0 0.8 25 20 15 30 25 18 87 87 87 255 70 70 70 70 70 70 70 70 100 100 0 0.75 
// 6h
33 33 33 210 194 182 255 255 255 58 77 101 255 204 153 255 128 0 255 128 0 8.4 0.3 0.9 140 93 0 800.0 100.0 0.8 100 34 25 120 92 88 90 170 170 240 255 86 86 86 255 149 94 0 122 120 0 1.0 
// 7h
20 11 5 210 194 182 255 255 255 89 126 207 255 204 153 255 128 0 255 128 0 1.2 0.2 0.1 236 50 75 800.0 100.0 0.5 120 40 40 159 142 106 145 170 170 240 255 106 106 106 255 96 61 15 122 180 0 1.0 
// 8h
19 10 4 210 194 182 255 255 255 89 126 203 244 205 165 255 128 0 255 128 0 1.46 0.36 0.1 236 40 98 800.0 96.0 0.4 104 38 36 156 146 121 134 170 170 240 255 110 109 106 255 96 63 14 122 180 0 1.0 
// 9h
18 9 3 210 194 182 255 255 255 89 126 199 233 206 177 255 128 0 255 128 0 1.72 0.52 0.1 236 30 121 800.0 92.0 0.3 89 37 33 153 150 136 123 170 170 240 255 114 112 107 255 97 66 13 122 180 0 1.0 
// 10h
17 8 2 210 194 182 255 255 255 89 126 195 222 207 190 255 128 0 255 128 0 1.98 0.68 0.1 236 20 144 800.0 88.0 0.2 74 36 29 150 155 152 112 170 170 240 255 118 116 108 255 97 68 12 122 180 0 1.0 
// 11h
16 7 0 210 194 182 255 255 255 89 126 191 211 208 202 255 128 0 255 128 0 2.24 0.84 0.1 236 9 167 800.0 84.0 0.1 59 35 26 147 159 167 101 170 170 240 255 122 119 109 255 98 71 11 122 180 0 1.0 
// 12h
15 7 0 210 194 182 255 255 255 89 126 187 200 210 215 255 128 0 255 128 0 2.5 1.0 0.1 236 0 190 800.0 80.0 0.0 44 34 23 145 164 183 90 170 170 240 255 127 123 110 255 99 74 10 122 180 0 1.0 
// 13h
15 7 0 210 194 182 255 255 255 84 119 174 207 209 206 255 117 0 255 146 36 2.76 0.9 0.14 234 5 173 800.0 70.0 0.11 54 34 25 152 158 170 84 159 159 240 255 126 123 109 255 97 70 10 122 180 0 1.0 
// 14h
15 8 0 210 194 182 255 255 255 80 112 162 215 208 197 255 107 0 255 164 72 3.01 0.8 0.19 232 11 157 800.0 60.0 0.23 65 35 27 160 152 158 78 149 149 240 255 126 123 109 255 95 67 10 122 180 0 1.0 
// 15h
15 8 0 210 194 182 254 254 254 75 105 150 223 207 188 254 96 0 254 182 109 3.27 0.7 0.23 230 17 140 800.0 50.0 0.34 76 36 30 168 146 145 72 138 138 240 254 125 123 108 254 93 63 10 122 180 0 1.0 
// 16h
15 9 0 210 194 182 255 255 255 71 98 137 231 206 179 255 86 0 255 200 145 3.53 0.6 0.27 228 22 124 800.0 40.0 0.46 87 37 32 176 140 133 67 128 128 240 255 125 123 108 255 91 60 10 122 180 0 1.0 
// 17h
15 9 0 210 194 182 255 255 255 66 91 125 239 205 170 255 75 0 255 218 182 3.79 0.5 0.31 226 28 107 800.0 30.0 0.57 98 38 35 184 134 120 61 117 117 240 255 124 123 107 255 89 56 10 122 180 0 1.0 
// 18h
15 10 0 210 194 182 255 255 255 62 84 113 247 204 161 255 65 0 255 236 218 4.04 0.4 0.36 224 34 91 800.0 20.0 0.69 109 39 37 192 128 108 55 107 107 240 255 124 123 107 255 87 53 10 122 180 0 1.0 
// 19h
15 11 0 210 194 182 255 255 255 58 77 101 255 204 153 255 55 0 255 255 255 4.3 0.3 0.4 222 40 75 800.0 10.0 0.8 120 40 40 200 123 96 50 97 97 240 255 124 124 107 255 86 50 10 122 180 0 1.0 
// 20h
9 3 0 141 133 126 255 255 255 45 63 77 116 84 66 255 194 139 255 194 139 5.0 0.8 0.5 200 10 255 800.0 10.0 0.7 50 50 50 87 77 71 124 119 114 255 70 70 70 70 70 70 70 70 100 100 0 0.75 
// 21h
22 19 17 155 151 148 255 255 255 30 40 48 73 60 53 127 97 69 127 97 69 3.0 1.05 0.65 200 80 255 800.0 10.0 0.75 37 35 32 58 51 44 94 92 89 255 70 70 70 70 70 70 70 70 100 100 0 0.75 
// 22h
35 35 35 170 170 170 255 255 255 15 18 20 30 36 40 0 0 0 0 0 0 1.0 1.3 0.8 200 150 255 800.0 10.0 0.8 25 20 15 30 25 18 65 65 65 255 70 70 70 70 70 70 70 70 100 100 0 0.75 
// 23h
35 35 35 170 170 170 255 255 255 15 18 20 30 36 40 0 0 0 0 0 0 1.0 1.35 0.8 200 150 255 800.0 10.0 0.8 25 20 15 30 25 18 65 65 65 255 70 70 70 70 70 70 70 70 100 100 0 0.75 
// CLOUDY_LA

//Amb Amb_Obj Dir Sky top Sky bot SunCore SunCorona SunSz SprSz SprBght Shdw LightShd PoleShd FarClp FogSt LightOnGround LowCloudsRGB BottomCloudRGB WaterRGBA Alpha1 RGB1 Alpha2 RGB2 CloudAlpha IntensityLimit WaterFogAlpha DirMult 
// 0h
35 35 35 170 170 170 255 255 255 10 10 10 10 23 33 0 0 0 0 0 0 1.0 1.4 0.8 200 150 200 700.0 10.0 0.8 30 25 18 30 25 18 65 65 65 255 70 70 70 70 70 70 70 70 255 255 0 0.75 
// 1h
36 36 36 168 168 168 255 255 255 10 10 10 10 23 33 0 0 0 0 0 0 1.0 1.28 0.8 200 150 200 700.0 10.0 0.8 24 20 14 24 20 14 69 69 69 255 70 70 70 70 70 70 70 70 255 255 0 0.75 
// 2h
37 37 37 166 166 166 255 255 255 10 10 10 10 23 33 0 0 0 0 0 0 1.0 1.16 0.8 200 150 200 700.0 10.0 0.8 18 15 10 18 15 10 73 73 73 255 70 70 70 70 70 70 70 70 255 255 0 0.75 
// 3h
38 38 38 164 164 164 255 255 255 10 10 10 10 23 33 0 0 0 0 0 0 1.0 1.04 0.8 200 150 200 700.0 10.0 0.8 12 10 7 12 10 7 78 78 78 255 70 70 70 70 70 70 70 70 255 255 0 0.75 
// 4h
39 39 39 162 162 162 255 255 255 10 10 10 10 23 33 0 0 0 0 0 0 1.0 0.92 0.8 200 150 200 700.0 10.0 0.8 5 4 3 5 4 3 82 82 82 255 70 70 70 70 70 70 70 70 255 255 0 0.75 
// 5h
40 40 40 160 160 160 255 255 255 10 10 10 10 23 33 0 0 0 0 0 0 1.0 0.8 0.8 200 150 200 700.0 10.0 0.8 0 0 0 0 0 0 87 87 87 255 70 70 70 70 70 70 70 70 255 255 0 0.75 
// 6h
16 31 31 163 187 192 255 255 255 22 22 22 15 25 27 0 0 0 0 0 0 3.4 0.9 0.1 200 100 0 700.0 90.0 0.8 100 34 25 23 28 30 77 77 88 240 255 63 80 80 255 122 122 90 155 180 0 1.0 
// 7h
22 22 22 190 176 169 255 255 255 125 145 151 125 145 151 0 0 0 0 0 0 0.0 0.7 0.1 80 50 0 700.0 -22.0 0.5 120 40 40 92 116 125 77 77 88 240 255 124 124 124 255 45 28 12 155 180 0 1.0 
// 8h
22 22 22 190 176 169 255 255 255 125 145 151 125 145 151 2 2 0 2 0 0 0.56 0.66 0.1 80 40 24 700.0 -22.0 0.46 120 52 52 92 116 124 86 86 95 240 255 115 115 115 255 60 46 34 155 180 0 1.0 
